# radioglobe coastline data
# generated by mkcoast from Natural Earth GeoJSON
-13.0945 143.5120
-13.3038 143.5295
-13.4437 143.5866
-13.7410 143.5484
-13.8628 143.5893
-13.9637 143.6434
-14.1646 143.7072
-14.3488 143.7563
-14.4011 143.8224
-14.4629 143.9618
-14.3945 144.1059
-14.3020 144.2099
-14.2794 144.3217
-14.2318 144.4730
-14.3547 144.5864
-14.4925 144.6480
-14.6743 144.9157
-14.7910 145.0645
-14.8569 145.1800
-14.9432 145.2877
-15.0294 145.2770
-15.0975 145.2517
-15.2039 145.2762
-15.3272 145.2931
-15.4767 145.2716
-15.7016 145.3495
-15.8811 145.3754
-16.0564 145.4580
-16.2369 145.4519
-16.3050 145.4364
-16.4062 145.4261
-16.5321 145.4904
-16.6251 145.5499
-16.7261 145.6383
-16.8795 145.7548
-16.9104 145.8379
-16.9125 145.9121
-17.0702 145.9020
-17.3811 146.0498
-17.6353 146.1259
-17.9773 146.0740
-18.1758 146.0229
-18.2729 146.0322
-18.5099 146.2230
-18.5537 146.3332
-18.6667 146.3117
-18.8412 146.2969
-18.9771 146.3834
-19.0787 146.4812
-19.1395 146.5873
-19.1874 146.6920
-19.2357 146.8290
-19.2561 147.0026
-19.3326 147.0928
-19.3932 147.1388
-19.4142 147.2781
-19.4029 147.3415
-19.3781 147.4186
-19.4193 147.4709
-19.4741 147.5098
-19.6228 147.5860
-19.7701 147.7424
-19.7947 147.8532
-19.8692 147.9156
-19.8896 148.0045
-19.8986 148.0811
-19.9559 148.1896
-20.0875 148.3669
-20.1089 148.5268
-20.1452 148.6005
-20.2896 148.7594
-20.3664 148.8210
-20.4809 148.8848
-20.4917 148.8051
-20.4678 148.7300
-20.5802 148.6837
-20.7356 148.7895
-20.8452 148.9124
-20.9611 149.0605
-21.1251 149.2049
-21.2502 149.2414
-21.2995 149.2803
-21.4761 149.3293
-21.5787 149.4541
-21.7654 149.4601
-22.0236 149.5240
-22.2576 149.5957
-22.3283 149.6453
-22.4405 149.7039
-22.4263 149.7716
-22.3898 149.8225
-22.5014 149.9203
-22.5507 149.9744
-22.5216 150.0056
-22.3081 149.9419
-22.1843 149.9812
-22.1684 150.0206
-22.1645 150.0762
-22.2654 150.1430
-22.3729 150.2349
-22.4689 150.4051
-22.5591 150.5413
-22.5558 150.5796
-22.4861 150.5644
-22.3840 150.5686
-22.3673 150.6229
-22.4182 150.6725
-22.5762 150.7639
-22.9029 150.7828
-23.1766 150.7830
-23.4580 150.8432
-23.5319 150.9311
-23.6018 150.9888
-23.6961 151.0877
-23.7841 151.1538
-23.8250 151.2363
-24.0124 151.5008
-24.0336 151.5754
-24.0384 151.6909
-24.1229 151.8316
-24.2010 151.9027
-24.4944 152.0554
-24.5976 152.1299
-24.6993 152.2820
-24.7325 152.3531
-24.8024 152.4563
-24.9040 152.4932
-24.9640 152.5021
-25.0721 152.5633
-25.2020 152.6543
-25.2741 152.7892
-25.4321 152.9135
-25.6886 152.9205
-25.8162 152.9850
-25.8703 153.0282
-25.9227 153.1255
-25.9642 153.1649
-26.3038 153.0842
-26.9827 153.1621
-27.1944 153.1168
-27.4047 153.1979
-27.7686 153.3857
-27.8977 153.4284
